Date,value,neighborhood,category
2018-07-31,716.56396131717,Charlestown,Condo/Co-op
2018-07-31,841.50076569678,South Boston,Condo/Co-op
2018-07-31,1014.5641831963,South End,Two Bedrooms
2018-07-31,534.30028463342,East Boston,Condo/Co-op
2018-07-31,714.19047619048,Charlestown,Condo/Co-op
2018-07-31,936.69250645995,South Boston,One Bedroom
2018-07-31,500.83963056255,Jamaica Plain,Condo/Co-op
2018-07-31,1799.1945063103,Downtown Crossing,Condo/Co-op
2018-07-31,1247.2826086956,Beacon Hill,Condo/Co-op
2018-07-31,712.25,South Boston,Three Bedrooms
2018-07-31,1227.7455386774,Back Bay,Two Bedrooms
2018-07-31,1559.7410241318,Back Bay,Three Bedrooms
2018-07-31,1272.0156555773,Back Bay,Two Bedrooms
2018-07-31,310.68986948415,South Dorchester,Single-Family Residence
2018-07-31,1023.7487710099,South End,Two Bedrooms
2018-07-31,809.88117573483,South Boston,Two Bedrooms
2018-07-31,1024.4205298013,South End,Condo/Co-op
2018-07-31,548.90202702703,East Boston,Condo/Co-op
2018-07-31,499.42528735632,Jamaica Plain,Condo/Co-op
2018-07-31,394.76692461767,West Roxbury,Condo/Co-op
2018-07-31,475.96153846154,North Dorchester,Condo/Co-op
2018-07-31,841.9460350223,South Boston,Condo/Co-op
2018-07-31,1015.1385357443,South End,Condo/Co-op
2018-07-31,399.13336543091,West Roxbury,Single-Family Residence
2018-07-31,362.01149425287,East Boston,Duplex/Triplex
2018-08-31,363.96136563446,East Boston,Duplex/Triplex
2018-08-31,1284.8180160504,Back Bay,Condo/Co-op
2018-08-31,615.78138075314,Brighton,Condo/Co-op
2018-08-31,1316.3481953291,Back Bay,Condo/Co-op
2018-08-31,1222.2222222222,Beacon Hill,Condo/Co-op
2018-08-31,704.08163265306,Charlestown,Two Bedrooms
2018-08-31,1230.6830907055,Back Bay,Two Bedrooms
2018-08-31,344.8912377451,Hyde Park,Single-Family Residence
2018-08-31,477.75723437915,North Dorchester,Condo/Co-op
2018-08-31,546.75607728421,Jamaica Plain,Two Bedrooms
2018-08-31,1092.7152317881,Downtown,Condo/Co-op
2018-08-31,1092.7152317881,Downtown,Condo/Co-op
2018-08-31,1014.4632414369,South End,Condo/Co-op
2018-08-31,1015.2394775036,South End,Two Bedrooms
2018-08-31,389.61038961039,West Roxbury,Condo/Co-op
2018-08-31,900.0,North End,Condo/Co-op
2018-08-31,555.82811170418,East Boston,Condo/Co-op
2018-08-31,359.94397759104,Roxbury,Three Bedrooms
2018-08-31,1646.8748479984,Back Bay,Three Bedrooms
2018-08-31,434.01983218917,South Dorchester,Condo/Co-op
2018-08-31,789.40789473684,South Boston,Condo/Co-op
2018-08-31,416.3310779266,Roslindale,Condo/Co-op
2018-08-31,602.22103905323,Brighton,Condo/Co-op
2018-08-31,776.08982826948,South Boston,Two Bedrooms
2018-08-31,900.0,North End,Condo/Co-op
2018-08-31,371.72413793103,Roxbury,Condo/Co-op
2018-08-31,896.55172413793,South Boston,One Bedroom
2018-08-31,434.01983218917,South Dorchester,Two Bedrooms
2018-08-31,707.95641893564,Charlestown,Condo/Co-op
2018-08-31,588.23529411765,East Boston,Two Bedrooms
2018-08-31,1032.2580645161,South End,Two Bedrooms
2018-08-31,779.49981495116,South Boston,Two Bedrooms
2018-08-31,315.10272418507,South Dorchester,Single-Family Residence
2018-08-31,1272.2449001832,Back Bay,Two Bedrooms
2018-08-31,362.67942583732,South Dorchester,Three Bedrooms
2018-08-31,359.39782611609,Roxbury,Three Bedrooms
2018-08-31,505.73936529372,Jamaica Plain,Condo/Co-op
2018-08-31,1142.9401678356,Chinatown,Condo/Co-op
2018-08-31,475.96153846154,North Dorchester,Condo/Co-op
2018-08-31,552.90322580645,East Boston,Condo/Co-op
2018-08-31,348.37417405607,South Dorchester,Three Bedrooms
2018-08-31,1010.9751794361,South End,Condo/Co-op
2018-08-31,1561.4905973336,Back Bay,Three Bedrooms
2018-08-31,466.99693458228,Jamaica Plain,Three Bedrooms
2018-08-31,681.66257668712,South Boston,Three Bedrooms
2018-08-31,381.67938931298,West Roxbury,Single-Family Residence
2018-08-31,681.66257668712,South Boston,Three Bedrooms
2018-08-31,1775.0556792873,Downtown Crossing,Condo/Co-op
2018-08-31,706.98835274542,Charlestown,Condo/Co-op
2018-08-31,893.55742296919,South Boston,One Bedroom
2018-08-31,440.53803339518,South Dorchester,Condo/Co-op
2018-08-31,507.61421319797,Jamaica Plain,Condo/Co-op
2018-08-31,793.4581043956,South Boston,Condo/Co-op
2018-08-31,550.16538037486,Jamaica Plain,Two Bedrooms
2018-08-31,240.51038074869,South Dorchester,Duplex/Triplex
2018-08-31,363.44897294025,Roxbury,Condo/Co-op
2018-08-31,588.9872173058,East Boston,Two Bedrooms
2018-09-30,1589.4988731464,Back Bay,Three Bedrooms
2018-09-30,339.80845807289,East Boston,Duplex/Triplex
2018-09-30,788.60233918129,South Boston,Condo/Co-op
2018-09-30,1277.4663029154,Back Bay,Condo/Co-op
2018-09-30,328.56551990723,Hyde Park,Single-Family Residence
2018-09-30,480.30739673391,North Dorchester,Condo/Co-op
2018-09-30,1118.1870338497,Chinatown,Condo/Co-op
2018-09-30,532.27762803234,Jamaica Plain,Two Bedrooms
2018-09-30,1025.2003042036,South End,Two Bedrooms
2018-09-30,524.4055068836,Jamaica Plain,Condo/Co-op
2018-09-30,673.29665216875,South Boston,Three Bedrooms
2018-09-30,730.76726110986,Charlestown,Two Bedrooms
2018-09-30,390.70904645477,South Dorchester,Three Bedrooms
2018-09-30,1272.2449001832,Back Bay,Two Bedrooms
2018-09-30,773.08203708426,South Boston,Two Bedrooms
2018-09-30,483.45439870864,North Dorchester,Condo/Co-op
2018-09-30,582.08446073725,East Boston,Condo/Co-op
2018-09-30,878.7109375,South Boston,One Bedroom
2018-09-30,718.93744644387,Charlestown,Condo/Co-op
2018-09-30,791.8542179803,South Boston,Condo/Co-op
2018-09-30,1091.8057663126,Downtown,Condo/Co-op
2018-09-30,1026.2941659819,South End,Condo/Co-op
2018-09-30,612.44444444444,East Boston,Two Bedrooms
2018-09-30,928.2995308402,North End,Condo/Co-op
2018-09-30,317.29243786356,South Dorchester,Single-Family Residence
2018-09-30,774.35824823364,South Boston,Two Bedrooms
2018-09-30,337.89625360231,Roxbury,Three Bedrooms
2018-09-30,432.51231527094,South Dorchester,Condo/Co-op
2018-09-30,1017.2949288002,South End,Two Bedrooms
2018-09-30,389.36404006915,West Roxbury,Single-Family Residence
2018-09-30,718.93744644387,Charlestown,Condo/Co-op
2018-09-30,350.65543071161,Roxbury,Three Bedrooms
2018-09-30,433.57142857143,South Dorchester,Two Bedrooms
2018-09-30,1118.3392079618,Downtown,Condo/Co-op
2018-09-30,440.96385542169,Roslindale,Condo/Co-op
2018-09-30,357.5,Roxbury,Condo/Co-op
2018-09-30,454.05351351351,South Dorchester,Condo/Co-op
2018-09-30,574.24507313888,East Boston,Condo/Co-op
2018-09-30,923.63543524319,North End,Condo/Co-op
2018-09-30,1508.6206896552,Downtown Crossing,Condo/Co-op
2018-09-30,505.73936529372,Jamaica Plain,Three Bedrooms
2018-09-30,1193.4782608696,Beacon Hill,Condo/Co-op
2018-09-30,1228.650642603,Back Bay,Two Bedrooms
2018-09-30,531.91489361702,Jamaica Plain,Two Bedrooms
2018-09-30,614.87516890136,East Boston,Two Bedrooms
2018-09-30,600.78219013237,Brighton,Condo/Co-op
2018-09-30,243.18459017886,South Dorchester,Duplex/Triplex
2018-09-30,523.6013986014,Jamaica Plain,Condo/Co-op
2018-09-30,1270.6784943659,Back Bay,Condo/Co-op
2018-09-30,388.1336052839,West Roxbury,Condo/Co-op
2018-09-30,369.3627975785,Roxbury,Condo/Co-op
2018-09-30,1013.4370864159,South End,Condo/Co-op
2018-09-30,690.25949672983,South Boston,Three Bedrooms
2018-09-30,1615.7575757576,Back Bay,Three Bedrooms
2018-09-30,601.56438026474,Brighton,Condo/Co-op
2018-09-30,892.61744966443,South Boston,One Bedroom
2018-09-30,369.25515055468,South Dorchester,Three Bedrooms
2018-10-31,716.69268735552,Charlestown,Condo/Co-op
2018-10-31,1225.0384024578,Back Bay,Two Bedrooms
2018-10-31,524.14637831305,Jamaica Plain,Condo/Co-op
2018-10-31,1660.6570932156,Downtown Crossing,Condo/Co-op
2018-10-31,1125.9398496241,Chinatown,Condo/Co-op
2018-10-31,316.49831649832,South Dorchester,Single-Family Residence
2018-10-31,502.01905034698,North Dorchester,Condo/Co-op
2018-10-31,367.92,South Dorchester,Three Bedrooms
2018-10-31,248.21937321937,South Dorchester,Duplex/Triplex
2018-10-31,434.1124093298,South Dorchester,Two Bedrooms
2018-10-31,334.52580123207,Roxbury,Three Bedrooms
2018-10-31,1563.2401705353,Back Bay,Three Bedrooms
2018-10-31,879.53367875648,South Boston,One Bedroom
2018-10-31,671.96435050798,South Boston,Three Bedrooms
2018-10-31,368.15642458101,Roxbury,Condo/Co-op
2018-10-31,608.00531914894,East Boston,Two Bedrooms
2018-10-31,1013.4844826957,South End,Two Bedrooms
2018-10-31,1175.7900574403,Beacon Hill,Condo/Co-op
2018-10-31,394.73684210526,West Roxbury,Single-Family Residence
2018-10-31,322.68987771739,East Boston,Duplex/Triplex
2018-10-31,1237.6032719166,Back Bay,Condo/Co-op
2018-10-31,775.40106951872,South Boston,Condo/Co-op
2018-10-31,525.57673019057,Jamaica Plain,Two Bedrooms
2018-10-31,488.21202066875,Jamaica Plain,Three Bedrooms
2018-10-31,372.20149253731,West Roxbury,Condo/Co-op
2018-10-31,318.45682096463,Hyde Park,Single-Family Residence
2018-10-31,580.65934065934,Brighton,Condo/Co-op
2018-10-31,424.24540600125,South Dorchester,Condo/Co-op
2018-10-31,1124.2573212727,Downtown,Condo/Co-op
2018-10-31,1015.037593985,South End,Condo/Co-op
2018-10-31,735.12767817886,Charlestown,Two Bedrooms
2018-10-31,961.02408354646,North End,Condo/Co-op
2018-10-31,445.65581184984,Roslindale,Condo/Co-op
2018-10-31,760.27152959611,South Boston,Two Bedrooms
2018-10-31,583.82066276803,East Boston,Condo/Co-op
2018-10-31,799.27884615385,Charlestown,One Bedroom
2018-11-30,602.29885057471,East Boston,Two Bedrooms
2018-11-30,1225.0384024578,Back Bay,Two Bedrooms
2018-11-30,393.9846511836,West Roxbury,Single-Family Residence
2018-11-30,754.86346197247,South Boston,Two Bedrooms
2018-11-30,326.70841274163,East Boston,Duplex/Triplex
2018-11-30,302.80837004405,South Dorchester,Single-Family Residence
2018-11-30,588.9872173058,East Boston,Condo/Co-op
2018-11-30,376.17823479006,Roxbury,Condo/Co-op
2018-11-30,252.02145809304,South Dorchester,Duplex/Triplex
2018-11-30,730.76726110986,Charlestown,Condo/Co-op
2018-11-30,775.40106951872,South Boston,Condo/Co-op
2018-11-30,446.76616915423,Roslindale,Condo/Co-op
2018-11-30,359.06882388299,West Roxbury,Condo/Co-op
2018-11-30,1004.0214477212,South End,Condo/Co-op
2018-11-30,687.06501470272,South Boston,Three Bedrooms
2018-11-30,433.20112723098,South Dorchester,Condo/Co-op
2018-11-30,1507.3891625616,Downtown Crossing,Condo/Co-op
2018-11-30,1226.3524726186,Beacon Hill,Condo/Co-op
2018-11-30,990.59340149352,South End,Two Bedrooms
2018-11-30,1559.7410241318,Back Bay,Three Bedrooms
2018-11-30,737.81388478582,Charlestown,Two Bedrooms
2018-11-30,789.69045815979,Charlestown,One Bedroom
2018-11-30,1144.5966422274,Downtown,Condo/Co-op
2018-11-30,355.36531627576,Roxbury,Three Bedrooms
2018-11-30,532.698643076,Jamaica Plain,Two Bedrooms
2018-11-30,489.16116870876,Jamaica Plain,Three Bedrooms
2018-11-30,320.36593744182,Hyde Park,Single-Family Residence
2018-11-30,443.27990135635,South Dorchester,Two Bedrooms
2018-11-30,359.92,South Dorchester,Three Bedrooms
2018-11-30,1120.284822225,Chinatown,Condo/Co-op
2018-11-30,895.9109972041,South Boston,One Bedroom
2018-11-30,492.68684459225,North Dorchester,Condo/Co-op
2018-11-30,1239.1316119412,Back Bay,Condo/Co-op
2018-11-30,562.58322237017,Brighton,Condo/Co-op
2018-11-30,968.8975188781,North End,Condo/Co-op
2018-11-30,530.52974052539,Jamaica Plain,Condo/Co-op
2018-12-31,375.99425287356,Roxbury,Condo/Co-op
2018-12-31,574.47310634954,East Boston,Condo/Co-op
2018-12-31,783.92269736842,Charlestown,One Bedroom
2018-12-31,438.78954607978,South Dorchester,Condo/Co-op
2018-12-31,1658.1369531802,Downtown Crossing,Condo/Co-op
2018-12-31,289.35185185185,South Dorchester,Single-Family Residence
2018-12-31,443.27990135635,South Dorchester,Two Bedrooms
2018-12-31,577.54458656098,Brighton,Condo/Co-op
2018-12-31,488.21202066875,Jamaica Plain,Three Bedrooms
2018-12-31,988.39410631531,South End,Two Bedrooms
2018-12-31,1088.9182153539,Downtown,Condo/Co-op
2018-12-31,1251.7859515522,Beacon Hill,Condo/Co-op
2018-12-31,392.67015706806,West Roxbury,Single-Family Residence
2018-12-31,751.11230233182,South Boston,Two Bedrooms
2018-12-31,354.94307869988,Roxbury,Three Bedrooms
2018-12-31,704.68253968254,Charlestown,Two Bedrooms
2018-12-31,431.91056910569,Roslindale,Condo/Co-op
2018-12-31,297.695262484,Hyde Park,Single-Family Residence
2018-12-31,1004.4406851343,South End,Condo/Co-op
2018-12-31,588.23529411765,East Boston,Two Bedrooms
2018-12-31,358.85167464115,South Dorchester,Three Bedrooms
2018-12-31,532.698643076,Jamaica Plain,Two Bedrooms
2018-12-31,1112.6293297346,Chinatown,Condo/Co-op
2018-12-31,1211.5384615385,Back Bay,Two Bedrooms
2018-12-31,524.69135802469,Jamaica Plain,Condo/Co-op
2018-12-31,929.26172440387,North End,Condo/Co-op
2018-12-31,694.36728395062,South Boston,Three Bedrooms
2018-12-31,773.35858585859,South Boston,Condo/Co-op
2018-12-31,838.0,South Boston,One Bedroom
2018-12-31,259.83333333333,South Dorchester,Duplex/Triplex
2018-12-31,707.80298837853,Charlestown,Condo/Co-op
2018-12-31,1559.7410241318,Back Bay,Three Bedrooms
2018-12-31,1265.9591222041,Back Bay,Condo/Co-op
2018-12-31,477.54413451298,North Dorchester,Condo/Co-op
2018-12-31,326.92307692308,East Boston,Duplex/Triplex
2018-12-31,366.67578133177,West Roxbury,Condo/Co-op
2019-01-31,448.74326750449,Roslindale,Condo/Co-op
2019-01-31,544.90291262136,Brighton,Condo/Co-op
2019-01-31,402.36886632826,West Roxbury,Condo/Co-op
2019-01-31,678.49898580122,Charlestown,Two Bedrooms
2019-01-31,1048.0769230769,South End,Condo/Co-op
2019-01-31,443.27990135635,South Dorchester,Condo/Co-op
2019-01-31,1199.2637916444,Downtown,Condo/Co-op
2019-01-31,755.79598145286,Charlestown,One Bedroom
2019-01-31,1314.9878206047,Back Bay,Condo/Co-op
2019-01-31,321.13715277778,East Boston,Duplex/Triplex
2019-01-31,802.02754042002,South Boston,Condo/Co-op
2019-01-31,600.0,East Boston,Condo/Co-op
2019-01-31,483.28268315671,Jamaica Plain,Three Bedrooms
2019-01-31,354.94307869988,Roxbury,Three Bedrooms
2019-01-31,554.67099287729,Jamaica Plain,Two Bedrooms
2019-01-31,1001.9882779647,South End,Two Bedrooms
2019-01-31,1238.6966787652,Back Bay,Two Bedrooms
2019-01-31,1737.3640736612,Back Bay,Three Bedrooms
2019-01-31,260.20408163265,South Dorchester,Single-Family Residence
2019-01-31,355.03737848299,Roxbury,Condo/Co-op
2019-01-31,695.12966476913,South Boston,Three Bedrooms
2019-01-31,536.26850573992,Jamaica Plain,Condo/Co-op
2019-01-31,946.28751974724,North End,Condo/Co-op
2019-01-31,249.76873501199,South Dorchester,Duplex/Triplex
2019-01-31,505.29482551143,North Dorchester,Condo/Co-op
2019-01-31,896.38906961613,South Boston,One Bedroom
2019-01-31,707.39567056198,Charlestown,Condo/Co-op
2019-01-31,288.02798869704,Hyde Park,Single-Family Residence
2019-01-31,405.75736452602,West Roxbury,Single-Family Residence
2019-01-31,364.05109489051,South Dorchester,Three Bedrooms
2019-01-31,1739.141169492,Downtown Crossing,Condo/Co-op
2019-01-31,443.9126779509,South Dorchester,Two Bedrooms
2019-01-31,1152.024753665,Chinatown,Condo/Co-op
2019-01-31,599.2414664981,East Boston,Two Bedrooms
2019-01-31,772.05808026109,South Boston,Two Bedrooms
2019-01-31,1251.7859515522,Beacon Hill,Condo/Co-op
2019-02-28,574.58333333333,Jamaica Plain,Two Bedrooms
2019-02-28,1051.1572150672,South End,Two Bedrooms
2019-02-28,380.81825077478,West Roxbury,Single-Family Residence
2019-02-28,277.9018392944,Hyde Park,Single-Family Residence
2019-02-28,594.65725806452,East Boston,Two Bedrooms
2019-02-28,334.58600233064,East Boston,Duplex/Triplex
2019-02-28,388.60103626943,West Roxbury,Condo/Co-op
2019-02-28,707.80298837853,Charlestown,Condo/Co-op
2019-02-28,550.55147058824,Jamaica Plain,Condo/Co-op
2019-02-28,1275.5474452555,Back Bay,Condo/Co-op
2019-02-28,1633.4864726902,Back Bay,Three Bedrooms
2019-02-28,487.26287262873,Jamaica Plain,Three Bedrooms
2019-02-28,810.36036036036,South Boston,Condo/Co-op
2019-02-28,700.79677154806,South Boston,Three Bedrooms
2019-02-28,1084.90363007,Downtown,Condo/Co-op
2019-02-28,1182.9652996845,Back Bay,Two Bedrooms
2019-02-28,246.39211353663,South Dorchester,Duplex/Triplex
2019-02-28,886.22195187889,South Boston,One Bedroom
2019-02-28,359.94397759104,Roxbury,Condo/Co-op
2019-02-28,968.0,North End,Condo/Co-op
2019-02-28,776.08982826948,South Boston,Two Bedrooms
2019-02-28,1056.2814638837,South End,Condo/Co-op
2019-02-28,364.05109489051,South Dorchester,Three Bedrooms
2019-02-28,264.90066225166,South Dorchester,Single-Family Residence
2019-02-28,1160.6274501167,Chinatown,Condo/Co-op
2019-02-28,711.93756845564,Charlestown,Two Bedrooms
2019-02-28,363.59267845069,Roxbury,Three Bedrooms
2019-02-28,421.26493779998,Roslindale,Condo/Co-op
2019-02-28,770.96766930836,Charlestown,One Bedroom
2019-02-28,543.51464435146,Brighton,Condo/Co-op
2019-02-28,1709.1361093847,Downtown Crossing,Condo/Co-op
2019-02-28,1277.2194304858,Beacon Hill,Condo/Co-op
2019-02-28,438.8744334368,South Dorchester,Two Bedrooms
2019-02-28,504.08453850422,North Dorchester,Condo/Co-op
2019-02-28,596.34272433081,East Boston,Condo/Co-op
2019-02-28,443.9126779509,South Dorchester,Condo/Co-op
2019-03-31,553.57142857143,Jamaica Plain,Condo/Co-op
2019-03-31,1179.5774647887,Back Bay,Two Bedrooms
2019-03-31,815.01632208923,South Boston,Condo/Co-op
2019-03-31,504.5648204504,Jamaica Plain,Three Bedrooms
2019-03-31,520.87286527514,North Dorchester,Condo/Co-op
2019-03-31,568.95531222255,Jamaica Plain,Two Bedrooms
2019-03-31,287.08133971292,Hyde Park,Single-Family Residence
2019-03-31,422.80901940028,Roslindale,Condo/Co-op
2019-03-31,279.58324694174,South Dorchester,Single-Family Residence
2019-03-31,363.59267845069,Roxbury,Condo/Co-op
2019-03-31,712.63259402122,Charlestown,Two Bedrooms
2019-03-31,1500.0,Downtown Crossing,Condo/Co-op
2019-03-31,543.51464435146,Brighton,Condo/Co-op
2019-03-31,1253.8343558282,Back Bay,Condo/Co-op
2019-03-31,1033.5071285496,South End,Two Bedrooms
2019-03-31,1066.9384099818,Downtown,Condo/Co-op
2019-03-31,711.57495256167,South Boston,Three Bedrooms
2019-03-31,604.03530895334,East Boston,Two Bedrooms
2019-03-31,428.11158798283,South Dorchester,Two Bedrooms
2019-03-31,405.04619758351,West Roxbury,Single-Family Residence
2019-03-31,1204.128440367,Chinatown,Condo/Co-op
2019-03-31,793.62743670098,Charlestown,One Bedroom
2019-03-31,1246.5853658537,Beacon Hill,Condo/Co-op
2019-03-31,609.93253161698,East Boston,Condo/Co-op
2019-03-31,334.07960995604,East Boston,Duplex/Triplex
2019-03-31,1049.116645381,South End,Condo/Co-op
2019-03-31,433.11093076665,South Dorchester,Condo/Co-op
2019-03-31,789.53488372093,South Boston,Two Bedrooms
2019-03-31,1002.6075619296,North End,Condo/Co-op
2019-03-31,716.28092577813,Charlestown,Condo/Co-op
2019-03-31,883.19621427688,South Boston,One Bedroom
2019-03-31,361.70253264041,South Dorchester,Three Bedrooms
2019-03-31,239.89215503419,South Dorchester,Duplex/Triplex
2019-03-31,1667.1752017878,Back Bay,Three Bedrooms
2019-03-31,396.73913043478,West Roxbury,Condo/Co-op
2019-04-30,528.70090634441,North Dorchester,Condo/Co-op
2019-04-30,544.6744011123,Jamaica Plain,Condo/Co-op
2019-04-30,533.82846074538,Jamaica Plain,Three Bedrooms
2019-04-30,432.95869425156,South Dorchester,Two Bedrooms
2019-04-30,1133.7209302326,Downtown,Condo/Co-op
2019-04-30,876.64574715923,South Boston,One Bedroom
2019-04-30,727.77777777778,South Boston,Three Bedrooms
2019-04-30,722.94502235503,Charlestown,Two Bedrooms
2019-04-30,377.48267800109,Roxbury,Condo/Co-op
2019-04-30,729.05525846702,Charlestown,Condo/Co-op
2019-04-30,1012.2699386503,North End,Condo/Co-op
2019-04-30,1244.4434298238,Back Bay,Condo/Co-op
2019-04-30,364.05109489051,South Dorchester,Three Bedrooms
2019-04-30,429.21972841765,South Dorchester,Condo/Co-op
2019-04-30,411.86079545454,West Roxbury,Single-Family Residence
2019-04-30,1579.2627466505,Downtown Crossing,Condo/Co-op
2019-04-30,247.86833234186,South Dorchester,Duplex/Triplex
2019-04-30,799.9855161845,Charlestown,One Bedroom
2019-04-30,1218.9920682964,Beacon Hill,Condo/Co-op
2019-04-30,1166.6666666667,Back Bay,Two Bedrooms
2019-04-30,1163.698630137,Chinatown,Condo/Co-op
2019-04-30,1040.8091202583,South End,Condo/Co-op
2019-04-30,1028.7800687285,South End,Two Bedrooms
2019-04-30,297.65708200213,South Dorchester,Single-Family Residence
2019-04-30,1675.7847880234,Back Bay,Three Bedrooms
2019-04-30,324.67532467532,East Boston,Duplex/Triplex
2019-04-30,609.09525817333,East Boston,Two Bedrooms
2019-04-30,775.40112635366,South Boston,Two Bedrooms
2019-04-30,424.63512236647,Roslindale,Condo/Co-op
2019-04-30,798.40351245738,South Boston,Condo/Co-op
2019-04-30,591.4995932967,Brighton,Condo/Co-op
2019-04-30,608.51063829787,East Boston,Condo/Co-op
2019-04-30,318.2214472537,Hyde Park,Single-Family Residence
2019-04-30,551.68013315313,Jamaica Plain,Two Bedrooms
2019-05-31,364.87226277372,South Dorchester,Three Bedrooms
2019-05-31,1168.1171123847,Chinatown,Condo/Co-op
2019-05-31,505.15209287206,Jamaica Plain,Three Bedrooms
2019-05-31,414.53841901603,West Roxbury,Single-Family Residence
2019-05-31,611.45044879776,East Boston,Condo/Co-op
2019-05-31,784.34313986806,South Boston,Condo/Co-op
2019-05-31,1042.5038639876,South End,Condo/Co-op
2019-05-31,734.42906574394,Charlestown,Condo/Co-op
2019-05-31,1622.6018294666,Downtown Crossing,Condo/Co-op
2019-05-31,872.71181079999,South Boston,One Bedroom
2019-05-31,610.51051051051,East Boston,Two Bedrooms
2019-05-31,352.75271826281,East Boston,Duplex/Triplex
2019-05-31,450.98039215686,South Dorchester,Condo/Co-op
2019-05-31,468.54460093897,South Dorchester,Two Bedrooms
2019-05-31,998.07692307692,North End,Condo/Co-op
2019-05-31,1650.2808988764,Back Bay,Three Bedrooms
2019-05-31,1171.2439418417,Beacon Hill,Condo/Co-op
2019-05-31,327.93957777709,Hyde Park,Single-Family Residence
2019-05-31,498.66954787234,North Dorchester,Condo/Co-op
2019-05-31,530.17782787014,Jamaica Plain,Condo/Co-op
2019-05-31,416.4298401421,Roslindale,Condo/Co-op
2019-05-31,539.98569225234,Jamaica Plain,Two Bedrooms
2019-05-31,577.23063973064,Brighton,Condo/Co-op
2019-05-31,732.74917853231,Charlestown,Two Bedrooms
2019-05-31,749.0,South Boston,Two Bedrooms
2019-05-31,394.93795591811,Roxbury,Condo/Co-op
2019-05-31,307.04275777414,South Dorchester,Single-Family Residence
2019-05-31,740.4498816101,South Boston,Three Bedrooms
2019-05-31,1032.2222222222,South End,Two Bedrooms
2019-05-31,1253.8343558282,Back Bay,Condo/Co-op
2019-05-31,251.06382978723,South Dorchester,Duplex/Triplex
2019-05-31,1091.6716839892,Downtown,Condo/Co-op
2019-05-31,1174.8633879781,Back Bay,Two Bedrooms
2019-05-31,800.2915451895,Charlestown,One Bedroom
2019-06-30,735.87787485545,South Boston,Three Bedrooms
2019-06-30,365.37230159963,South Dorchester,Three Bedrooms
2019-06-30,444.83984150235,South Dorchester,Two Bedrooms
2019-06-30,527.2952853598,Jamaica Plain,Condo/Co-op
2019-06-30,403.90104662227,Roslindale,Condo/Co-op
2019-06-30,306.15820290842,South Dorchester,Single-Family Residence
2019-06-30,246.56084656085,South Dorchester,Duplex/Triplex
2019-06-30,614.40677966102,East Boston,Two Bedrooms
2019-06-30,1169.0603514133,Beacon Hill,Condo/Co-op
2019-06-30,1608.3261260623,Downtown Crossing,Condo/Co-op
2019-06-30,863.38171877406,South Boston,One Bedroom
2019-06-30,1086.0306643952,Downtown,Condo/Co-op
2019-06-30,508.4875100187,Jamaica Plain,Three Bedrooms
2019-06-30,414.45221428571,Roxbury,Condo/Co-op
2019-06-30,501.2077294686,North Dorchester,Condo/Co-op
2019-06-30,321.11048422436,Hyde Park,Single-Family Residence
2019-06-30,789.12463032489,Charlestown,One Bedroom
2019-06-30,530.2292241426,Jamaica Plain,Two Bedrooms
2019-06-30,608.82352941176,Brighton,Condo/Co-op
2019-06-30,1252.4401904664,Back Bay,Condo/Co-op
2019-06-30,1033.3333333333,South End,Two Bedrooms
2019-06-30,744.36090225564,South Boston,Two Bedrooms
2019-06-30,1170.7841031149,Chinatown,Condo/Co-op
2019-06-30,1044.9531102778,South End,Condo/Co-op
2019-06-30,784.28571428571,South Boston,Condo/Co-op
2019-06-30,347.20133667502,East Boston,Duplex/Triplex
2019-06-30,609.26640926641,East Boston,Condo/Co-op
2019-06-30,1183.9236226582,Back Bay,Two Bedrooms
2019-06-30,728.03011133603,Charlestown,Two Bedrooms
2019-06-30,1568.0628272251,Back Bay,Three Bedrooms
2019-06-30,436.63653534808,South Dorchester,Condo/Co-op
2019-06-30,737.86495263386,Charlestown,Condo/Co-op
2019-06-30,990.9008189263,North End,Condo/Co-op
2019-06-30,421.25984251968,West Roxbury,Single-Family Residence
2019-07-31,1097.3127035831,Downtown,Condo/Co-op
2019-07-31,1020.5764881821,South End,Two Bedrooms
2019-07-31,724.35233160622,Charlestown,Two Bedrooms
2019-07-31,318.58729291826,East Boston,Duplex/Triplex
2019-07-31,1218.220338983,Beacon Hill,Condo/Co-op
2019-07-31,1166.6666666667,Back Bay,Two Bedrooms
2019-07-31,262.63385789171,South Dorchester,Duplex/Triplex
2019-07-31,851.76294513815,South Boston,One Bedroom
2019-07-31,435.88235294118,South Dorchester,Condo/Co-op
2019-07-31,796.58536585366,South Boston,Condo/Co-op
2019-07-31,1143.8765472936,Chinatown,Condo/Co-op
2019-07-31,753.50193947188,South Boston,Two Bedrooms
2019-07-31,729.09305064782,Charlestown,Condo/Co-op
2019-07-31,636.17021276596,Brighton,Condo/Co-op
2019-07-31,506.42298213925,Jamaica Plain,Three Bedrooms
2019-07-31,299.392987751,South Dorchester,Single-Family Residence
2019-07-31,1566.0731032598,Downtown Crossing,Condo/Co-op
2019-07-31,740.5621041472,South Boston,Three Bedrooms
2019-07-31,1267.5609756098,Back Bay,Condo/Co-op
2019-07-31,407.24301121444,West Roxbury,Single-Family Residence
2019-07-31,407.67973856209,Roxbury,Condo/Co-op
2019-07-31,386.00288600289,Roslindale,Condo/Co-op
2019-07-31,617.78137651822,East Boston,Condo/Co-op
